gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,lat
1411812341.00,135.4,0.072,178.0600,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.58984,-0.027344,9.8242,41.177990
1411812342.00,135.5,0.067,175.6800,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.60156,0.13672,10.0039,41.177990
1411812343.00,135.6,0.067,181.8800,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.65625,0.12891,9.9688,41.177990
1411812344.00,135.7,0.077,184.7900,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.67188,-0.050781,10.2578,41.177988
1411812345.00,135.8,0.067,172.3000,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.63672,0.125,10.1875,41.177988
1411812346.00,136.0,0.072,170.3800,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.54688,0.011719,10.1133,41.177987
1411812347.00,136.1,0.077,181.1900,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.52344,0.042969,9.8984,41.177987
1411812348.00,136.2,0.077,178.4200,1.1,1.5,1.8,-0.017578,0.011719,0.0039063,-0.58203,-0.015625,9.7188,41.177985
1411812349.00,136.5,0.067,174.3200,1.1,1.5,1.8,-0.019531,0.019531,0.0019531,-0.55859,0.074219,9.8789,41.177985
1411812351.00,137.2,0.077,174.3100,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.52344,0.17578,9.9023,41.177983
1411812352.00,137.6,0.067,174.4200,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.57422,-0.10938,10.0859,41.177983
1411812353.00,138.0,0.072,174.9900,1.1,1.5,1.8,-0.015625,0.017578,0.0019531,-0.52344,-0.10938,10.1797,41.177982
1411812354.00,138.4,0.072,174.3500,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.4375,0.089844,10.043,41.177982
1411812355.00,139.2,0.067,170.3800,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.40625,-0.039063,10.043,41.177980
1411812357.00,139.4,0.077,174.5000,1.1,1.5,1.8,-0.013672,0.013672,0.0039063,-0.46484,0.027344,9.7773,41.177980
1411812358.00,139.6,0.067,176.0000,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.54688,-0.09375,9.9375,41.177978
1411812359.00,139.8,0.077,178.4300,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.55469,0.10156,9.9688,41.177978
1411812361.00,139.9,0.067,176.5300,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.58594,0.10156,10.082,41.177977
1411812362.00,140.0,0.072,188.8600,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.62891,-0.17969,10.2227,41.177977
1411812363.00,140.0,0.072,188.6300,1.1,1.5,1.8,-0.013672,0.015625,0.0019531,-0.59766,0.042969,10.1055,41.177977
1411812364.00,140.0,0.072,192.1800,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.51953,0.046875,10.082,41.177977
1411812366.00,140.1,0.062,176.2400,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.5625,-0.0039063,9.957,41.177975
1411812367.00,140.1,0.067,179.3900,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.64453,0.0,9.8477,41.177975
1411812368.00,140.2,0.067,176.0300,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.67188,0.011719,9.8984,41.177975
1411812369.00,140.2,0.067,169.9000,1.2,2.1,2.4,-0.015625,0.013672,0.0019531,-0.6875,0.21875,10.0508,41.177975
1411812371.00,140.2,0.077,177.8900,1.2,2.1,2.4,-0.019531,0.015625,0.0039063,-0.64453,-0.078125,10.1484,41.177973
1411812372.00,140.2,0.072,178.7800,1.2,2.1,2.4,-0.017578,0.015625,0.0019531,-0.57422,-0.089844,10.2188,41.177973
1411812373.00,140.2,0.082,183.5300,1.2,2.1,2.4,-0.017578,0.013672,0.0039063,-0.50781,0.046875,10.0938,41.177973
1411812374.00,140.2,0.072,182.5700,1.2,2.1,2.4,-0.021484,0.019531,0.0039063,-0.48438,-0.0039063,10.0625,41.177973
1411812376.00,140.2,0.062,165.8300,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.60547,0.011719,9.7266,41.177972
1411812377.00,140.3,0.077,180.1200,1.1,1.5,1.8,-0.021484,0.019531,0.0039063,-0.48047,-0.027344,9.7852,41.177972
1411812378.00,140.4,0.072,168.8700,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.51953,0.097656,9.8867,41.177972
1411812379.00,140.5,0.067,164.7200,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.55859,0.039063,10.0781,41.177972
1411812381.00,140.5,0.077,178.0900,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.54688,-0.19141,10.2578,41.177970
1411812382.00,140.3,0.067,178.7200,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.50781,-0.0039063,10.0586,41.177972
1411812383.00,140.1,0.067,185.4600,1.1,1.5,1.8,-0.019531,0.0097656,0.0039063,-0.49219,0.039063,10.0234,41.177972
1411812384.00,139.9,0.067,178.3600,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.47656,-0.011719,9.918,41.177973
1411812385.00,139.6,0.062,179.0400,1.2,2.1,2.4,-0.013672,0.0078125,0.0039063,-0.62891,-0.027344,9.7539,41.177973
1411812387.00,139.4,0.062,175.1800,1.2,2.1,2.4,-0.019531,0.013672,0.0019531,-0.58594,0.015625,9.8828,41.177975
1411812388.00,139.2,0.072,181.6300,1.2,2.1,2.4,-0.013672,0.0078125,0.0019531,-0.65234,0.15625,9.9141,41.177977
1411812389.00,139.1,0.067,179.5200,1.2,2.1,2.4,-0.017578,0.011719,0.0039063,-0.58594,-0.10547,10.0313,41.177977
1411812391.00,138.9,0.046,185.9800,1.1,1.5,1.8,-0.013672,0.011719,0.0019531,-0.67969,-0.11719,10.1992,41.177978
1411812392.00,138.9,0.046,174.1100,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.62891,0.050781,10.0508,41.177978
1411812393.00,138.9,0.046,180.1900,1.1,1.5,1.8,-0.017578,0.0097656,0.0019531,-0.53125,0.0039063,9.9961,41.177980
1411812394.00,138.8,0.041,171.8100,1.1,1.5,1.8,-0.011719,0.0058594,0.0039063,-0.59766,0.019531,9.8203,41.177980
1411812396.00,138.6,0.067,176.3400,1.1,1.5,1.8,-0.017578,0.0097656,0.0019531,-0.55859,-0.035156,9.8203,41.177982
1411812397.00,138.5,0.067,183.7900,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.58594,0.16406,10.0039,41.177982
1411812398.00,138.4,0.067,175.5000,1.1,1.5,1.8,-0.015625,0.011719,0.0019531,-0.58594,0.10156,10.0625,41.177982
1411812399.00,138.3,0.062,176.4600,1.1,1.5,1.8,-0.017578,0.019531,0.0019531,-0.59375,-0.10156,10.1602,41.177983
1411812401.00,138.1,0.067,180.8500,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.55078,0.066406,10.1445,41.177983
1411812402.00,138.0,0.062,177.4100,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.4375,-0.035156,10.1445,41.177983
1411812403.00,138.0,0.087,177.2900,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.48047,0.0,9.9258,41.177985
1411812404.00,137.9,0.087,179.6600,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.50391,0.0,9.6875,41.177985
1411812405.00,137.8,0.087,178.2400,1.1,1.5,1.8,-0.023438,0.023438,0.0019531,-0.57031,-0.015625,9.9141,41.177985
1411812407.00,137.7,0.067,183.5500,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.58594,0.18359,9.9883,41.177985
1411812408.00,137.7,0.067,176.2500,1.1,1.5,1.8,-0.019531,0.023438,0.0019531,-0.61328,-0.0625,10.0977,41.177985
1411812409.00,137.6,0.062,174.6600,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.66016,-0.097656,10.1719,41.177985
1411812411.00,137.5,0.062,167.6500,1.1,1.5,1.8,-0.021484,0.017578,0.0019531,-0.57813,0.050781,10.0313,41.177985
1411812412.00,137.4,0.067,171.0700,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.52734,0.035156,10.0781,41.177985
1411812413.00,137.3,0.057,168.8000,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.62109,0.042969,9.832,41.177985
1411812414.00,137.2,0.046,160.8800,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.64844,-0.011719,9.8164,41.177987
1411812416.00,137.1,0.041,164.2700,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.69531,0.13672,9.9727,41.177987
1411812417.00,137.0,0.051,149.4500,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.62891,0.20313,10.0742,41.177987
1411812418.00,137.1,0.113,186.5800,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.68359,-0.10156,10.2305,41.177987
1411812419.00,137.2,0.139,188.4800,1.1,1.5,1.8,-0.019531,0.011719,0.0019531,-0.63281,0.054688,10.0586,41.177985
1411812421.00,137.6,0.257,191.8700,1.1,1.5,1.8,-0.013672,0.011719,0.0019531,-0.50391,0.050781,10.0859,41.177980
1411812422.00,137.6,0.319,193.7300,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.46094,0.019531,9.9492,41.177978
1411812423.00,137.5,0.468,197.4000,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.55469,-0.015625,9.8086,41.177975
1411812424.00,137.6,0.633,198.7600,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.57422,0.046875,9.8594,41.177972
1411812426.00,137.5,0.900,197.2600,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.60938,0.15625,9.9805,41.177960
1411812427.00,137.3,1.080,196.9400,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.51953,-0.074219,9.9883,41.177952
1411812428.00,137.1,1.209,197.5800,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.45313,-0.078125,10.1094,41.177943
1411812429.00,136.9,1.121,196.7200,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.44141,-0.039063,10.0195,41.177933
1411812431.00,136.4,0.658,196.4700,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.44922,-0.0078125,9.9492,41.177920
1411812432.00,136.0,0.602,194.6000,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.54297,-0.019531,9.8047,41.177917
1411812433.00,135.6,0.638,196.1000,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.52344,-0.027344,9.7578,41.177913
1411812434.00,135.2,0.710,196.2500,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.57422,0.10938,9.9922,41.177908
1411812435.00,134.9,0.756,197.4500,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.65234,-0.14844,10.1992,41.177903
1411812436.00,134.5,1.013,197.7900,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.67188,0.0078125,10.1016,41.177898
1411812437.00,134.2,1.754,199.9800,1.1,1.5,1.8,-0.021484,0.017578,0.0039063,-0.58203,0.0,10.1406,41.177887
1411812438.00,133.8,2.284,200.0900,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.625,0.0,9.9609,41.177872
1411812439.00,133.5,2.629,200.6700,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.625,0.027344,9.7344,41.177852
1411812441.00,132.9,2.953,198.2700,1.1,1.5,1.8,-0.025391,0.027344,0.0019531,-0.625,0.03125,9.9102,41.177805
1411812442.00,132.5,2.865,193.5400,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.58594,0.25,9.9727,41.177780
1411812443.00,132.3,2.140,197.9000,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.60156,-0.089844,10.0938,41.177760
1411812444.00,132.1,1.466,223.4000,1.1,1.5,1.8,-0.019531,0.025391,0.0058594,-0.57422,-0.0625,10.1836,41.177747
1411812446.00,131.6,2.351,267.0700,1.1,1.5,1.8,-0.021484,0.025391,0.0019531,-0.51563,0.011719,10.2227,41.177737
1411812447.00,131.4,3.292,278.2900,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.45313,-0.0039063,9.9141,41.177740
1411812448.00,131.2,3.781,283.1200,1.1,1.5,1.8,-0.015625,0.019531,0.0039063,-0.49219,-0.011719,9.8086,41.177747
1411812449.00,131.0,3.653,286.9100,1.1,1.5,1.8,-0.017578,0.021484,0.0019531,-0.47656,-0.046875,9.8242,41.177757
1411812451.00,130.7,4.013,291.8100,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.46875,0.089844,9.9922,41.177780
1411812452.00,130.6,4.687,291.6100,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.53906,0.097656,10.0156,41.177795
1411812453.00,130.5,5.474,290.8500,1.1,1.5,1.8,-0.017578,0.019531,0.0019531,-0.60156,-0.12109,10.2383,41.177813
1411812454.00,130.5,6.544,291.2500,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.53125,0.074219,10.082,41.177833
1411812456.00,130.4,5.901,292.9000,1.1,1.5,1.8,-0.017578,0.0078125,0.0019531,-0.48438,0.11719,9.9883,41.177878
1411812457.00,130.5,5.144,289.8200,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.54297,0.0,9.9805,41.177897
1411812458.00,130.7,4.645,273.2800,1.1,1.5,1.8,-0.011719,0.0078125,0.0019531,-0.5625,-0.03125,9.7695,41.177907
1411812459.00,130.7,5.108,246.9400,1.1,1.5,1.8,-0.019531,0.013672,0.0019531,-0.59375,0.042969,9.7734,41.177898
1411812461.00,130.5,6.955,208.7300,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.64063,0.17969,10.0352,41.177823
1411812462.00,130.3,7.382,201.3200,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.64844,-0.03125,10.1016,41.177765
1411812463.00,130.2,7.881,199.0700,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.67188,-0.074219,10.0898,41.177700
1411812464.00,130.0,8.833,199.6400,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.60547,0.042969,10.0859,41.177628
1411812465.00,129.7,9.543,200.8300,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.55859,0.011719,10.0,41.177550
1411812466.00,129.6,10.165,201.3500,0.9,1.3,1.5,-0.017578,0.013672,0.0039063,-0.59766,-0.035156,9.707,41.177467
1411812467.00,129.4,10.639,200.9700,0.9,1.3,1.5,-0.023438,0.021484,0.0039063,-0.54297,-0.058594,9.9219,41.177378
1411812468.00,129.3,10.983,200.3000,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.55469,0.125,9.8906,41.177287
1411812469.00,129.2,11.390,200.3600,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.54297,-0.027344,10.0781,41.177192
1411812471.00,129.1,11.215,200.7400,0.9,1.3,1.5,-0.019531,0.019531,0.0019531,-0.60547,-0.11328,10.0859,41.176998
1411812472.00,129.0,10.906,200.7200,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.48828,-0.0078125,10.1484,41.176905
1411812473.00,128.7,10.484,200.6800,0.9,1.3,1.5,-0.019531,0.017578,0.0039063,-0.39844,-0.042969,10.1133,41.176813
1411812474.00,128.7,10.438,201.4800,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.48047,0.042969,9.9023,41.176725
1411812476.00,128.5,10.165,200.6200,0.9,1.3,1.5,-0.015625,0.013672,0.0039063,-0.57813,-0.11328,9.8086,41.176553
1411812477.00,128.4,10.073,200.6600,0.9,1.3,1.5,-0.019531,0.019531,0.0039063,-0.57031,0.066406,9.9531,41.176468
1411812478.00,128.4,10.052,201.3100,0.9,1.3,1.5,-0.017578,0.019531,0.0039063,-0.53906,0.20313,10.0234,41.176383
1411812479.00,128.4,9.944,198.9500,0.9,1.3,1.5,-0.023438,0.023438,0.0019531,-0.57813,-0.13281,10.1719,41.176298
1411812480.00,128.3,9.888,196.2900,0.9,1.3,1.5,-0.019531,0.025391,0.0019531,-0.66797,-0.03125,10.1641,41.176213
1411812482.00,128.3,9.785,191.3200,0.9,1.3,1.5,-0.019531,0.017578,0.0019531,-0.57422,0.046875,10.0859,41.176042
1411812483.00,128.3,9.733,186.3400,0.9,1.3,1.5,-0.019531,0.015625,0.0019531,-0.48047,-0.0078125,9.9414,41.175955
1411812484.00,128.2,9.800,182.9700,0.9,1.3,1.5,-0.015625,0.011719,0.0039063,-0.67188,0.0039063,9.7852,41.175867
1411812486.00,128.2,10.011,178.6300,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.68359,0.019531,9.8555,41.175688
1411812487.00,128.2,9.965,175.1200,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.66797,0.19922,10.0039,41.175598
1411812488.00,128.2,9.846,172.7000,0.9,1.3,1.5,-0.013672,0.011719,0.0019531,-0.64453,0.015625,10.0195,41.175510
1411812489.00,128.4,9.780,168.5500,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.60156,-0.10938,10.2539,41.175422
1411812491.00,128.5,9.764,161.5300,0.9,1.3,1.5,-0.013672,0.011719,0.0019531,-0.57031,-0.027344,10.1055,41.175252
1411812492.00,128.8,9.738,157.9700,0.9,1.3,1.5,-0.017578,0.0078125,0.0019531,-0.46094,0.035156,10.125,41.175170
1411812493.00,128.8,9.059,157.4200,0.9,1.3,1.5,-0.013672,0.0078125,0.0019531,-0.50391,0.027344,9.8828,41.175092
1411812494.00,128.9,8.072,156.4500,0.9,1.3,1.5,-0.015625,0.0097656,0.0019531,-0.54688,-0.058594,9.7227,41.175022
1411812496.00,128.9,5.011,156.0600,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.51563,0.074219,9.8555,41.174913
1411812497.00,128.8,3.220,155.6200,0.9,1.3,1.5,-0.013672,0.0078125,0.0039063,-0.52734,0.10938,9.9922,41.174882
1411812498.00,128.9,1.991,155.9200,0.9,1.3,1.5,-0.015625,0.013672,0.0019531,-0.44922,-0.21094,10.1992,41.174862
1411812499.00,129.0,1.085,158.4300,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.54688,-0.078125,10.1992,41.174850
1411812500.00,129.3,0.448,158.5300,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.47266,-0.0039063,10.043,41.174843
1411812502.00,129.3,0.051,203.3900,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.42969,0.0,9.9844,41.174843
1411812503.00,129.4,0.067,165.0600,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.57422,0.0,9.8008,41.174843
1411812504.00,129.4,0.067,164.3100,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.57813,-0.085938,9.8867,41.174845
1411812506.00,129.5,0.067,162.4200,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.61328,0.14063,10.0195,41.174845
1411812507.00,129.5,0.067,175.4100,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.69141,0.0,10.0859,41.174845
1411812508.00,129.5,0.062,186.5100,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.64063,-0.082031,10.1797,41.174847
1411812508.00,129.4,0.062,186.5100,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.70703,0.070313,10.1797,41.174847
1411812511.00,129.5,0.077,184.0200,1.1,1.5,1.8,-0.019531,0.015625,0.0,-0.58594,-0.011719,10.0586,41.174848
1411812512.00,129.5,0.067,179.2300,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.60938,0.058594,9.8828,41.174848
1411812513.00,129.5,0.062,171.4800,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.625,-0.039063,9.8281,41.174848
1411812514.00,129.6,0.067,176.1100,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.63281,0.0625,9.8906,41.174850
1411812516.00,129.8,0.067,183.8900,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.61719,0.20703,10.0703,41.174850
1411812517.00,129.9,0.062,187.2100,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.57813,-0.13672,10.1211,41.174850
1411812518.00,130.1,0.072,185.5700,1.1,1.5,1.8,-0.015625,0.017578,0.0039063,-0.55859,-0.015625,10.168,41.174850
1411812519.00,130.3,0.072,174.1400,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.47656,0.066406,10.1211,41.174850
1411812521.00,130.6,0.036,164.7800,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.42188,-0.070313,9.9766,41.174848
1411812522.00,130.8,0.077,168.3300,0.9,1.3,1.5,-0.013672,0.013672,0.0039063,-0.52734,0.03125,9.7383,41.174848
1411812523.00,131.2,0.051,193.6100,0.9,1.3,1.5,-0.019531,0.019531,0.0039063,-0.51563,-0.015625,9.9297,41.174848
1411812524.00,131.9,0.062,192.0100,0.9,1.3,1.5,-0.015625,0.013672,0.0039063,-0.54297,0.17188,9.9961,41.174847
1411812525.00,132.3,0.057,191.5900,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.66406,0.023438,10.082,41.174845
1411812526.00,132.8,0.036,200.7600,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.5625,-0.10156,10.2266,41.174843
1411812527.00,133.1,0.489,156.8000,0.9,1.3,1.5,-0.015625,0.013672,0.0019531,-0.60156,0.066406,10.1875,41.174842
1411812528.00,133.2,2.402,155.4000,0.9,1.3,1.5,-0.019531,0.015625,0.0019531,-0.53516,0.0078125,10.0586,41.174830
1411812529.00,133.2,3.982,154.0300,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.58203,0.046875,9.8203,41.174803
1411812531.00,133.5,5.314,155.4400,1.0,1.4,1.8,-0.017578,0.011719,0.0019531,-0.65625,0.0039063,9.8477,41.174725
1411812532.00,133.8,6.590,155.6500,1.0,1.4,1.8,-0.019531,0.015625,0.0039063,-0.65234,0.10547,9.8203,41.174675
1411812533.00,134.2,7.660,155.7600,1.0,1.4,1.8,-0.015625,0.015625,0.0,-0.69922,0.20313,9.8945,41.174617
1411812534.00,134.3,8.638,154.9800,1.0,1.4,1.8,-0.019531,0.017578,0.0039063,-0.70703,-0.11719,10.1875,41.174548
1411812536.00,134.8,9.239,155.3000,1.0,1.4,1.8,-0.017578,0.015625,0.0019531,-0.61328,-0.0078125,10.1563,41.174397
1411812537.00,135.2,9.296,155.9900,1.0,1.4,1.8,-0.017578,0.015625,0.0019531,-0.53125,0.085938,10.043,41.174320
1411812538.00,136.0,9.954,155.8100,1.0,1.4,1.8,-0.017578,0.019531,0.0039063,-0.48438,-0.058594,9.9414,41.174240
1411812539.00,136.4,10.520,155.7000,0.9,1.3,1.5,-0.015625,0.013672,0.0039063,-0.52734,0.03125,9.7578,41.174155
1411812541.00,137.1,11.066,155.2900,0.9,1.3,1.5,-0.019531,0.019531,0.0039063,-0.53125,-0.058594,9.9063,41.173978
1411812542.00,137.5,11.199,155.1600,0.9,1.3,1.5,-0.017578,0.013672,0.0039063,-0.61328,0.15234,9.9609,41.173887
1411812543.00,138.0,11.359,155.3500,0.9,1.3,1.5,-0.019531,0.015625,0.0039063,-0.53906,0.011719,10.0508,41.173795
1411812544.00,138.5,11.524,156.2500,0.9,1.3,1.5,-0.017578,0.019531,0.0019531,-0.50781,-0.14453,10.1719,41.173700
1411812545.00,139.1,11.709,156.9200,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.45703,-0.015625,10.0352,41.173605
1411812547.00,139.4,12.141,155.4000,0.9,1.3,1.5,-0.019531,0.017578,0.0,-0.44531,-0.039063,10.0625,41.173408
1411812548.00,139.9,12.192,156.2600,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.45313,0.0,10.0078,41.173308
1411812549.00,140.4,12.352,155.6300,0.9,1.3,1.5,-0.019531,0.017578,0.0019531,-0.60156,-0.054688,9.7734,41.173207
1411812551.00,144.0,13.941,141.8300,0.9,1.3,1.5,-0.019531,0.017578,0.0019531,-0.59766,0.0,9.8906,41.173003
1411812552.00,145.5,12.619,157.3800,0.9,1.3,1.5,-0.017578,0.013672,0.0019531,-0.63281,0.24219,10.0313,41.172902
1411812553.00,146.7,12.547,157.0700,0.9,1.3,1.5,-0.021484,0.017578,0.0039063,-0.65625,-0.17188,10.168,41.172798
1411812554.00,147.4,12.486,156.8200,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.60938,-0.09375,10.1289,41.172697
1411812556.00,148.7,12.604,156.7900,0.9,1.3,1.5,-0.017578,0.017578,0.0019531,-0.625,0.054688,10.0859,41.172490
1411812557.00,149.0,12.877,156.4700,0.9,1.3,1.5,-0.019531,0.015625,0.0019531,-0.60547,0.015625,10.0703,41.172385
1411812558.00,148.9,12.707,155.9800,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.63281,0.10938,9.7266,41.172282
1411812559.00,149.0,12.552,156.3700,0.9,1.3,1.5,-0.019531,0.017578,0.0019531,-0.62891,-0.011719,9.8711,41.172178
1411812561.00,149.0,12.897,155.5000,0.9,1.3,1.5,-0.019531,0.015625,0.0019531,-0.58594,0.11328,9.9805,41.171970
1411812562.00,149.3,12.923,155.4800,1.0,1.3,1.7,-0.017578,0.015625,0.0039063,-0.57422,0.125,10.0039,41.171863
1411812563.00,149.6,12.753,155.7300,1.0,1.3,1.7,-0.019531,0.017578,0.0019531,-0.58984,-0.097656,10.1055,41.171758
1411812564.00,149.5,12.727,156.3400,0.9,1.3,1.5,-0.015625,0.015625,0.0039063,-0.57031,0.0078125,10.1563,41.171653
1411812566.00,148.9,12.666,156.9600,0.9,1.3,1.5,-0.021484,0.017578,0.0019531,-0.47656,0.0625,10.0898,41.171445
1411812567.00,148.6,12.573,156.1300,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.44922,-0.015625,9.9609,41.171342
1411812568.00,148.4,12.311,156.4800,0.9,1.3,1.5,-0.017578,0.017578,0.0039063,-0.53516,-0.03125,9.7383,41.171240
1411812569.00,148.5,11.915,160.7900,1.0,1.5,1.8,-0.017578,0.013672,0.0019531,-0.48438,0.0039063,9.875,41.171140
1411812571.00,148.9,11.657,164.3100,1.0,1.5,1.8,-0.017578,0.013672,0.0019531,-0.52734,0.15625,10.0039,41.170937
1411812572.00,149.4,11.709,163.4200,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.57813,-0.14063,10.1406,41.170835
1411812573.00,149.7,11.524,162.0700,1.0,1.3,1.7,-0.021484,0.017578,0.0019531,-0.59375,-0.11328,10.1563,41.170735
1411812574.00,150.3,11.266,170.5200,1.0,1.5,1.8,-0.019531,0.015625,0.0019531,-0.53906,0.03125,10.1406,41.170635
1411812576.00,152.0,10.783,165.7200,1.0,1.5,1.8,-0.013672,0.013672,0.0019531,-0.375,0.0,10.0664,41.170440
1411812577.00,152.6,10.479,164.8600,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.65625,0.027344,9.8203,41.170347
1411812578.00,153.5,10.433,164.9900,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.55859,-0.027344,9.8984,41.170255
1411812579.00,154.1,9.985,164.5500,1.0,1.5,1.8,-0.017578,0.013672,0.0039063,-0.68359,0.078125,10.0391,41.170167
1411812581.00,153.4,8.648,171.2200,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.6875,0.12891,10.0195,41.170005
1411812582.00,153.6,7.501,179.5800,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.73047,-0.125,10.2383,41.169933
