systime, gpstime, latitude, longitude, altitude, speed, heading, hpdop, vdop, pdop
1411812401.70062, 1411812399.00, 41.177983, -8.598392, 138.3, 0.062, 176.4600, 1.1, 1.5, 1.8
1411812403.73102, 1411812401.00, 41.177983, -8.598392, 138.1, 0.067, 180.8500, 1.1, 1.5, 1.8
1411812404.77841, 1411812402.00, 41.177983, -8.598392, 138.0, 0.062, 177.4100, 1.1, 1.5, 1.8
1411812405.71108, 1411812403.00, 41.177985, -8.598392, 138.0, 0.087, 177.2900, 1.1, 1.5, 1.8
1411812406.75878, 1411812404.00, 41.177985, -8.598392, 137.9, 0.087, 179.6600, 1.1, 1.5, 1.8
1411812408.68288, 1411812405.00, 41.177985, -8.598393, 137.8, 0.087, 178.2400, 1.1, 1.5, 1.8
1411812409.71266, 1411812407.00, 41.177985, -8.598393, 137.7, 0.067, 183.5500, 1.1, 1.5, 1.8
1411812410.74582, 1411812408.00, 41.177985, -8.598393, 137.7, 0.067, 176.2500, 1.1, 1.5, 1.8
1411812411.74856, 1411812409.00, 41.177985, -8.598393, 137.6, 0.062, 174.6600, 1.1, 1.5, 1.8
1411812413.74966, 1411812411.00, 41.177985, -8.598393, 137.5, 0.062, 167.6500, 1.1, 1.5, 1.8
1411812414.73182, 1411812412.00, 41.177985, -8.598393, 137.4, 0.067, 171.0700, 1.1, 1.5, 1.8
1411812415.73253, 1411812413.00, 41.177985, -8.598393, 137.3, 0.057, 168.8000, 1.1, 1.5, 1.8
1411812416.69295, 1411812414.00, 41.177987, -8.598393, 137.2, 0.046, 160.8800, 1.1, 1.5, 1.8
1411812418.73296, 1411812416.00, 41.177987, -8.598393, 137.1, 0.041, 164.2700, 1.1, 1.5, 1.8
1411812419.69982, 1411812417.00, 41.177987, -8.598393, 137.0, 0.051, 149.4500, 1.1, 1.5, 1.8
1411812420.75594, 1411812418.00, 41.177987, -8.598393, 137.1, 0.113, 186.5800, 1.1, 1.5, 1.8
1411812421.73756, 1411812419.00, 41.177985, -8.598395, 137.2, 0.139, 188.4800, 1.1, 1.5, 1.8
1411812423.70706, 1411812421.00, 41.177980, -8.598398, 137.6, 0.257, 191.8700, 1.1, 1.5, 1.8
1411812424.77411, 1411812422.00, 41.177978, -8.598398, 137.6, 0.319, 193.7300, 1.1, 1.5, 1.8
1411812425.71386, 1411812423.00, 41.177975, -8.598400, 137.5, 0.468, 197.4000, 1.1, 1.5, 1.8
1411812426.72701, 1411812424.00, 41.177972, -8.598402, 137.6, 0.633, 198.7600, 1.1, 1.5, 1.8
1411812428.74439, 1411812426.00, 41.177960, -8.598408, 137.5, 0.900, 197.2600, 1.1, 1.5, 1.8
1411812429.76500, 1411812427.00, 41.177952, -8.598412, 137.3, 1.080, 196.9400, 1.1, 1.5, 1.8
1411812430.70079, 1411812428.00, 41.177943, -8.598417, 137.1, 1.209, 197.5800, 1.1, 1.5, 1.8
1411812431.75539, 1411812429.00, 41.177933, -8.598420, 136.9, 1.121, 196.7200, 1.1, 1.5, 1.8
1411812433.73060, 1411812431.00, 41.177920, -8.598425, 136.4, 0.658, 196.4700, 1.1, 1.5, 1.8
1411812434.70892, 1411812432.00, 41.177917, -8.598427, 136.0, 0.602, 194.6000, 1.1, 1.5, 1.8
1411812435.74279, 1411812433.00, 41.177913, -8.598428, 135.6, 0.638, 196.1000, 1.1, 1.5, 1.8
1411812436.78061, 1411812434.00, 41.177908, -8.598430, 135.2, 0.710, 196.2500, 1.1, 1.5, 1.8
1411812438.10140, 1411812435.00, 41.177903, -8.598432, 134.9, 0.756, 197.4500, 1.1, 1.5, 1.8
1411812438.73155, 1411812436.00, 41.177898, -8.598435, 134.5, 1.013, 197.7900, 1.1, 1.5, 1.8
1411812439.74423, 1411812437.00, 41.177887, -8.598440, 134.2, 1.754, 199.9800, 1.1, 1.5, 1.8
1411812440.74018, 1411812438.00, 41.177872, -8.598448, 133.8, 2.284, 200.0900, 1.1, 1.5, 1.8
1411812441.70399, 1411812439.00, 41.177852, -8.598458, 133.5, 2.629, 200.6700, 1.1, 1.5, 1.8
1411812443.74152, 1411812441.00, 41.177805, -8.598480, 132.9, 2.953, 198.2700, 1.1, 1.5, 1.8
1411812444.72862, 1411812442.00, 41.177780, -8.598490, 132.5, 2.865, 193.5400, 1.1, 1.5, 1.8
1411812445.72105, 1411812443.00, 41.177760, -8.598498, 132.3, 2.140, 197.9000, 1.1, 1.5, 1.8
1411812446.76945, 1411812444.00, 41.177747, -8.598508, 132.1, 1.466, 223.4000, 1.1, 1.5, 1.8
1411812448.74359, 1411812446.00, 41.177737, -8.598545, 131.6, 2.351, 267.0700, 1.1, 1.5, 1.8
1411812449.74738, 1411812447.00, 41.177740, -8.598580, 131.4, 3.292, 278.2900, 1.1, 1.5, 1.8
1411812450.76641, 1411812448.00, 41.177747, -8.598622, 131.2, 3.781, 283.1200, 1.1, 1.5, 1.8
1411812451.68963, 1411812449.00, 41.177757, -8.598665, 131.0, 3.653, 286.9100, 1.1, 1.5, 1.8
1411812453.71224, 1411812451.00, 41.177780, -8.598747, 130.7, 4.013, 291.8100, 1.1, 1.5, 1.8
1411812454.74036, 1411812452.00, 41.177795, -8.598797, 130.6, 4.687, 291.6100, 1.1, 1.5, 1.8
1411812455.74482, 1411812453.00, 41.177813, -8.598853, 130.5, 5.474, 290.8500, 1.1, 1.5, 1.8
1411812456.75991, 1411812454.00, 41.177833, -8.598920, 130.5, 6.544, 291.2500, 0.9, 1.3, 1.5
1411812458.76158, 1411812456.00, 41.177878, -8.599062, 130.4, 5.901, 292.9000, 1.1, 1.5, 1.8
1411812459.71018, 1411812457.00, 41.177897, -8.599123, 130.5, 5.144, 289.8200, 1.1, 1.5, 1.8
1411812460.77895, 1411812458.00, 41.177907, -8.599180, 130.7, 4.645, 273.2800, 1.1, 1.5, 1.8
1411812461.74994, 1411812459.00, 41.177898, -8.599235, 130.7, 5.108, 246.9400, 1.1, 1.5, 1.8
1411812463.71648, 1411812461.00, 41.177823, -8.599333, 130.5, 6.955, 208.7300, 1.1, 1.5, 1.8
1411812464.74751, 1411812462.00, 41.177765, -8.599368, 130.3, 7.382, 201.3200, 1.1, 1.5, 1.8
1411812465.73756, 1411812463.00, 41.177700, -8.599400, 130.2, 7.881, 199.0700, 0.9, 1.3, 1.5
1411812466.74404, 1411812464.00, 41.177628, -8.599433, 130.0, 8.833, 199.6400, 0.9, 1.3, 1.5
1411812468.14632, 1411812465.00, 41.177550, -8.599472, 129.7, 9.543, 200.8300, 0.9, 1.3, 1.5
1411812468.74693, 1411812466.00, 41.177467, -8.599515, 129.6, 10.165, 201.3500, 0.9, 1.3, 1.5
1411812469.76523, 1411812467.00, 41.177378, -8.599560, 129.4, 10.639, 200.9700, 0.9, 1.3, 1.5
1411812470.74496, 1411812468.00, 41.177287, -8.599605, 129.3, 10.983, 200.3000, 0.9, 1.3, 1.5
1411812471.73163, 1411812469.00, 41.177192, -8.599652, 129.2, 11.390, 200.3600, 0.9, 1.3, 1.5
1411812473.74581, 1411812471.00, 41.176998, -8.599747, 129.1, 11.215, 200.7400, 0.9, 1.3, 1.5
1411812474.73032, 1411812472.00, 41.176905, -8.599795, 129.0, 10.906, 200.7200, 0.9, 1.3, 1.5
1411812475.73993, 1411812473.00, 41.176813, -8.599840, 128.7, 10.484, 200.6800, 0.9, 1.3, 1.5
1411812476.74910, 1411812474.00, 41.176725, -8.599885, 128.7, 10.438, 201.4800, 0.9, 1.3, 1.5
1411812478.72845, 1411812476.00, 41.176553, -8.599973, 128.5, 10.165, 200.6200, 0.9, 1.3, 1.5
1411812479.73553, 1411812477.00, 41.176468, -8.600017, 128.4, 10.073, 200.6600, 0.9, 1.3, 1.5
1411812480.77903, 1411812478.00, 41.176383, -8.600060, 128.4, 10.052, 201.3100, 0.9, 1.3, 1.5
1411812481.74193, 1411812479.00, 41.176298, -8.600100, 128.4, 9.944, 198.9500, 0.9, 1.3, 1.5
1411812483.71005, 1411812480.00, 41.176213, -8.600137, 128.3, 9.888, 196.2900, 0.9, 1.3, 1.5
1411812484.77060, 1411812482.00, 41.176042, -8.600193, 128.3, 9.785, 191.3200, 0.9, 1.3, 1.5
1411812485.77141, 1411812483.00, 41.175955, -8.600210, 128.3, 9.733, 186.3400, 0.9, 1.3, 1.5
1411812486.75878, 1411812484.00, 41.175867, -8.600220, 128.2, 9.800, 182.9700, 0.9, 1.3, 1.5
1411812488.74897, 1411812486.00, 41.175688, -8.600223, 128.2, 10.011, 178.6300, 0.9, 1.3, 1.5
1411812489.72426, 1411812487.00, 41.175598, -8.600217, 128.2, 9.965, 175.1200, 0.9, 1.3, 1.5
1411812490.73268, 1411812488.00, 41.175510, -8.600205, 128.2, 9.846, 172.7000, 0.9, 1.3, 1.5
1411812491.71167, 1411812489.00, 41.175422, -8.600185, 128.4, 9.780, 168.5500, 0.9, 1.3, 1.5
1411812493.77524, 1411812491.00, 41.175252, -8.600125, 128.5, 9.764, 161.5300, 0.9, 1.3, 1.5
1411812494.75579, 1411812492.00, 41.175170, -8.600083, 128.8, 9.738, 157.9700, 0.9, 1.3, 1.5
1411812495.76692, 1411812493.00, 41.175092, -8.600042, 128.8, 9.059, 157.4200, 0.9, 1.3, 1.5
1411812496.77738, 1411812494.00, 41.175022, -8.600000, 128.9, 8.072, 156.4500, 0.9, 1.3, 1.5
1411812498.74822, 1411812496.00, 41.174913, -8.599937, 128.9, 5.011, 156.0600, 0.9, 1.3, 1.5
1411812499.70823, 1411812497.00, 41.174882, -8.599917, 128.8, 3.220, 155.6200, 0.9, 1.3, 1.5
1411812500.73696, 1411812498.00, 41.174862, -8.599903, 128.9, 1.991, 155.9200, 0.9, 1.3, 1.5
1411812501.74159, 1411812499.00, 41.174850, -8.599897, 129.0, 1.085, 158.4300, 1.1, 1.5, 1.8
1411812503.69446, 1411812500.00, 41.174843, -8.599893, 129.3, 0.448, 158.5300, 1.1, 1.5, 1.8
1411812504.73544, 1411812502.00, 41.174843, -8.599893, 129.3, 0.051, 203.3900, 1.1, 1.5, 1.8
1411812505.77190, 1411812503.00, 41.174843, -8.599893, 129.4, 0.067, 165.0600, 1.1, 1.5, 1.8
1411812506.76248, 1411812504.00, 41.174845, -8.599893, 129.4, 0.067, 164.3100, 1.1, 1.5, 1.8
1411812508.76893, 1411812506.00, 41.174845, -8.599893, 129.5, 0.067, 162.4200, 1.1, 1.5, 1.8
1411812509.77607, 1411812507.00, 41.174845, -8.599893, 129.5, 0.067, 175.4100, 1.1, 1.5, 1.8
1411812510.64541, 1411812508.00, 41.174847, -8.599893, 129.5, 0.062, 186.5100, 1.1, 1.5, 1.8
1411812511.66156, 1411812508.00, 41.174847, -8.599893, 129.4, 0.062, 186.5100, 1.1, 1.5, 1.8
1411812513.76165, 1411812511.00, 41.174848, -8.599895, 129.5, 0.077, 184.0200, 1.1, 1.5, 1.8
1411812514.73981, 1411812512.00, 41.174848, -8.599895, 129.5, 0.067, 179.2300, 1.1, 1.5, 1.8
1411812515.73673, 1411812513.00, 41.174848, -8.599895, 129.5, 0.062, 171.4800, 1.1, 1.5, 1.8
1411812516.73458, 1411812514.00, 41.174850, -8.599895, 129.6, 0.067, 176.1100, 1.1, 1.5, 1.8
1411812518.76761, 1411812516.00, 41.174850, -8.599895, 129.8, 0.067, 183.8900, 1.1, 1.5, 1.8
1411812519.74557, 1411812517.00, 41.174850, -8.599895, 129.9, 0.062, 187.2100, 1.1, 1.5, 1.8
1411812520.77898, 1411812518.00, 41.174850, -8.599897, 130.1, 0.072, 185.5700, 1.1, 1.5, 1.8
1411812521.69185, 1411812519.00, 41.174850, -8.599897, 130.3, 0.072, 174.1400, 0.9, 1.3, 1.5
1411812523.75954, 1411812521.00, 41.174848, -8.599897, 130.6, 0.036, 164.7800, 0.9, 1.3, 1.5
1411812524.73992, 1411812522.00, 41.174848, -8.599897, 130.8, 0.077, 168.3300, 0.9, 1.3, 1.5
1411812525.78403, 1411812523.00, 41.174848, -8.599897, 131.2, 0.051, 193.6100, 0.9, 1.3, 1.5
1411812526.80027, 1411812524.00, 41.174847, -8.599898, 131.9, 0.062, 192.0100, 0.9, 1.3, 1.5
1411812528.12167, 1411812525.00, 41.174845, -8.599898, 132.3, 0.057, 191.5900, 0.9, 1.3, 1.5
1411812528.81351, 1411812526.00, 41.174843, -8.599898, 132.8, 0.036, 200.7600, 0.9, 1.3, 1.5
1411812529.80143, 1411812527.00, 41.174842, -8.599898, 133.1, 0.489, 156.8000, 0.9, 1.3, 1.5
1411812530.72790, 1411812528.00, 41.174830, -8.599892, 133.2, 2.402, 155.4000, 0.9, 1.3, 1.5
1411812531.77792, 1411812529.00, 41.174803, -8.599875, 133.2, 3.982, 154.0300, 1.1, 1.5, 1.8
1411812533.71187, 1411812531.00, 41.174725, -8.599827, 133.5, 5.314, 155.4400, 1.0, 1.4, 1.8
1411812534.72719, 1411812532.00, 41.174675, -8.599797, 133.8, 6.590, 155.6500, 1.0, 1.4, 1.8
1411812535.74781, 1411812533.00, 41.174617, -8.599762, 134.2, 7.660, 155.7600, 1.0, 1.4, 1.8
1411812536.76750, 1411812534.00, 41.174548, -8.599722, 134.3, 8.638, 154.9800, 1.0, 1.4, 1.8
1411812538.74095, 1411812536.00, 41.174397, -8.599632, 134.8, 9.239, 155.3000, 1.0, 1.4, 1.8
1411812539.74625, 1411812537.00, 41.174320, -8.599587, 135.2, 9.296, 155.9900, 1.0, 1.4, 1.8
1411812540.75526, 1411812538.00, 41.174240, -8.599542, 136.0, 9.954, 155.8100, 1.0, 1.4, 1.8
1411812541.76354, 1411812539.00, 41.174155, -8.599492, 136.4, 10.520, 155.7000, 0.9, 1.3, 1.5
1411812543.73410, 1411812541.00, 41.173978, -8.599383, 137.1, 11.066, 155.2900, 0.9, 1.3, 1.5
1411812544.76501, 1411812542.00, 41.173887, -8.599328, 137.5, 11.199, 155.1600, 0.9, 1.3, 1.5
1411812545.80859, 1411812543.00, 41.173795, -8.599272, 138.0, 11.359, 155.3500, 0.9, 1.3, 1.5
1411812546.77441, 1411812544.00, 41.173700, -8.599215, 138.5, 11.524, 156.2500, 0.9, 1.3, 1.5
1411812548.69222, 1411812545.00, 41.173605, -8.599160, 139.1, 11.709, 156.9200, 0.9, 1.3, 1.5
1411812549.74346, 1411812547.00, 41.173408, -8.599043, 139.4, 12.141, 155.4000, 0.9, 1.3, 1.5
1411812550.79009, 1411812548.00, 41.173308, -8.598985, 139.9, 12.192, 156.2600, 0.9, 1.3, 1.5
1411812551.78904, 1411812549.00, 41.173207, -8.598923, 140.4, 12.352, 155.6300, 0.9, 1.3, 1.5
1411812553.75055, 1411812551.00, 41.173003, -8.598780, 144.0, 13.941, 141.8300, 0.9, 1.3, 1.5
1411812554.76606, 1411812552.00, 41.172902, -8.598700, 145.5, 12.619, 157.3800, 0.9, 1.3, 1.5
1411812555.77385, 1411812553.00, 41.172798, -8.598642, 146.7, 12.547, 157.0700, 0.9, 1.3, 1.5
1411812556.76625, 1411812554.00, 41.172697, -8.598582, 147.4, 12.486, 156.8200, 0.9, 1.3, 1.5
1411812558.74436, 1411812556.00, 41.172490, -8.598463, 148.7, 12.604, 156.7900, 0.9, 1.3, 1.5
1411812559.75160, 1411812557.00, 41.172385, -8.598403, 149.0, 12.877, 156.4700, 0.9, 1.3, 1.5
1411812560.77250, 1411812558.00, 41.172282, -8.598340, 148.9, 12.707, 155.9800, 0.9, 1.3, 1.5
1411812561.72576, 1411812559.00, 41.172178, -8.598280, 149.0, 12.552, 156.3700, 0.9, 1.3, 1.5
1411812563.77302, 1411812561.00, 41.171970, -8.598157, 149.0, 12.897, 155.5000, 0.9, 1.3, 1.5
1411812564.73825, 1411812562.00, 41.171863, -8.598093, 149.3, 12.923, 155.4800, 1.0, 1.3, 1.7
1411812565.74698, 1411812563.00, 41.171758, -8.598032, 149.6, 12.753, 155.7300, 1.0, 1.3, 1.7
1411812566.76100, 1411812564.00, 41.171653, -8.597970, 149.5, 12.727, 156.3400, 0.9, 1.3, 1.5
1411812568.72491, 1411812566.00, 41.171445, -8.597850, 148.9, 12.666, 156.9600, 0.9, 1.3, 1.5
1411812569.73747, 1411812567.00, 41.171342, -8.597790, 148.6, 12.573, 156.1300, 0.9, 1.3, 1.5
1411812570.78248, 1411812568.00, 41.171240, -8.597730, 148.4, 12.311, 156.4800, 0.9, 1.3, 1.5
1411812571.74558, 1411812569.00, 41.171140, -8.597678, 148.5, 11.915, 160.7900, 1.0, 1.5, 1.8
1411812573.78446, 1411812571.00, 41.170937, -8.597600, 148.9, 11.657, 164.3100, 1.0, 1.5, 1.8
1411812574.78664, 1411812572.00, 41.170835, -8.597563, 149.4, 11.709, 163.4200, 0.9, 1.3, 1.5
1411812575.74749, 1411812573.00, 41.170735, -8.597523, 149.7, 11.524, 162.0700, 1.0, 1.3, 1.7
1411812576.67772, 1411812574.00, 41.170635, -8.597493, 150.3, 11.266, 170.5200, 1.0, 1.5, 1.8
1411812578.72053, 1411812576.00, 41.170440, -8.597445, 152.0, 10.783, 165.7200, 1.0, 1.5, 1.8
1411812579.73069, 1411812577.00, 41.170347, -8.597415, 152.6, 10.479, 164.8600, 1.0, 1.5, 1.8
1411812580.75081, 1411812578.00, 41.170255, -8.597385, 153.5, 10.433, 164.9900, 1.0, 1.5, 1.8
1411812581.79834, 1411812579.00, 41.170167, -8.597355, 154.1, 9.985, 164.5500, 1.0, 1.5, 1.8
1411812583.74477, 1411812581.00, 41.170005, -8.597300, 153.4, 8.648, 171.2200, 0.9, 1.3, 1.5
1411812584.75882, 1411812582.00, 41.169933, -8.597295, 153.6, 7.501, 179.5800, 0.9, 1.3, 1.5
1411812585.68547, 1411812583.00, 41.169873, -8.597298, 153.9, 5.968, 183.1300, 0.9, 1.3, 1.5
1411812586.65991, 1411812584.00, 41.169827, -8.597303, 154.3, 4.213, 180.1200, 0.9, 1.3, 1.5
1411812588.14493, 1411812585.00, 41.169798, -8.597305, 154.5, 2.346, 182.7600, 0.9, 1.3, 1.5
1411812588.77056, 1411812586.00, 41.169787, -8.597307, 154.3, 0.792, 181.4100, 0.9, 1.3, 1.5
1411812589.78499, 1411812587.00, 41.169785, -8.597307, 153.9, 0.098, 78.3100, 0.9, 1.3, 1.5
1411812590.77297, 1411812588.00, 41.169787, -8.597307, 153.8, 0.103, 29.4100, 0.9, 1.3, 1.5
1411812591.73837, 1411812589.00, 41.169788, -8.597307, 153.6, 0.031, 149.0000, 0.9, 1.3, 1.5
1411812593.74177, 1411812591.00, 41.169778, -8.597305, 153.2, 2.176, 178.6000, 0.9, 1.3, 1.5
1411812594.75077, 1411812592.00, 41.169752, -8.597305, 153.1, 3.694, 182.0900, 0.9, 1.3, 1.5
1411812595.65355, 1411812593.00, 41.169718, -8.597307, 153.0, 3.848, 181.3700, 0.9, 1.3, 1.5
1411812596.69536, 1411812593.00, 41.169718, -8.597307, 153.0, 3.848, 181.3700, 0.9, 1.3, 1.5
1411812598.71841, 1411812596.00, 41.169623, -8.597310, 152.8, 3.858, 178.2200, 1.0, 1.4, 1.8
1411812599.72059, 1411812597.00, 41.169585, -8.597308, 152.9, 4.419, 176.8900, 1.0, 1.4, 1.8
1411812600.71403, 1411812598.00, 41.169547, -8.597307, 152.6, 4.645, 176.9600, 1.0, 1.4, 1.8
1411812601.71859, 1411812599.00, 41.169505, -8.597305, 152.6, 4.445, 180.8500, 1.0, 1.4, 1.8
1411812603.69337, 1411812601.00, 41.169433, -8.597310, 152.4, 3.853, 186.6500, 1.1, 1.5, 1.8
1411812604.72075, 1411812602.00, 41.169400, -8.597315, 152.4, 3.637, 184.6000, 1.1, 1.5, 1.8
1411812605.63960, 1411812603.00, 41.169370, -8.597318, 152.6, 3.334, 184.8900, 1.1, 1.5, 1.8
1411812606.16391, 1411812603.00, 41.169370, -8.597318,, 3.334, 184.8900,,,
1411812606.70924, 1411812604.00, 41.169343, -8.597325, 152.9, 2.649, 188.6400, 1.0, 1.4, 1.8
1411812608.68461, 1411812605.00, 41.169322, -8.597330, 153.4, 2.171, 188.8600, 1.2, 1.6, 2.0
1411812609.71965, 1411812607.00, 41.169288, -8.597343, 153.8, 1.636, 190.6500, 1.2, 1.6, 2.0
1411812610.71609, 1411812608.00, 41.169275, -8.597350, 154.1, 1.389, 188.2600, 1.0, 1.4, 1.8
1411812611.72688, 1411812609.00, 41.169265, -8.597355, 154.8, 1.152, 189.7100, 0.9, 1.3, 1.5
1411812613.67899, 1411812610.00, 41.169257, -8.597358, 155.5, 0.653, 192.1700, 1.1, 1.5, 1.9
1411812614.70719, 1411812612.00, 41.169252, -8.597367, 156.3, 0.108, 185.1100, 1.1, 1.5, 1.9
1411812615.71984, 1411812613.00, 41.169250, -8.597372, 157.1, 0.093, 179.7200, 1.1, 1.5, 1.9
1411812616.71425, 1411812614.00, 41.169250, -8.597373, 157.4, 0.082, 186.2300, 1.1, 1.5, 1.9
1411812618.07059, 1411812615.00, 41.169250, -8.597377, 157.8, 0.087, 190.7900, 1.1, 1.5, 1.9
1411812618.74141, 1411812616.00, 41.169248, -8.597378, 158.1, 0.077, 184.7900, 1.1, 1.5, 1.9
1411812619.71655, 1411812617.00, 41.169248, -8.597382, 158.4, 0.077, 188.0600, 1.1, 1.5, 1.9
1411812620.71589, 1411812618.00, 41.169248, -8.597383, 158.6, 0.072, 181.9100, 1.1, 1.5, 1.9
1411812621.69540, 1411812619.00, 41.169248, -8.597385, 158.9, 0.077, 190.4300, 1.1, 1.5, 1.9
1411812623.68883, 1411812620.00, 41.169247, -8.597387, 159.1, 0.067, 181.4800, 0.9, 1.3, 1.5
1411812624.74129, 1411812622.00, 41.169248, -8.597390, 159.2, 0.072, 182.0100, 1.6, 2.0, 2.5
1411812625.70807, 1411812623.00, 41.169248, -8.597390, 159.2, 0.057, 178.6500, 1.6, 2.0, 2.5
1411812626.72854, 1411812624.00, 41.169248, -8.597392, 159.3, 0.067, 187.2800, 1.6, 2.0, 2.5
1411812628.69431, 1411812625.00, 41.169247, -8.597393, 160.0, 0.062, 184.0500, 1.1, 1.5, 1.9
1411812629.71639, 1411812627.00, 41.169247, -8.597397, 160.1, 0.062, 175.0400, 1.1, 1.5, 1.9
1411812630.72255, 1411812628.00, 41.169247, -8.597398, 160.3, 0.093, 194.8700, 1.1, 1.5, 1.9
1411812631.71631, 1411812629.00, 41.169247, -8.597398, 160.3, 0.072, 181.6300, 1.1, 1.5, 1.9
1411812633.69376, 1411812630.00, 41.169247, -8.597398, 160.4, 0.062, 181.3900, 1.1, 1.5, 1.9
1411812634.70910, 1411812632.00, 41.169247, -8.597400, 160.4, 0.046, 171.8200, 1.1, 1.5, 1.9
1411812635.72929, 1411812633.00, 41.169247, -8.597400, 160.5, 0.098, 185.2800, 1.1, 1.5, 1.9
1411812636.72540, 1411812634.00, 41.169247, -8.597402, 160.6, 0.098, 182.9600, 1.1, 1.5, 1.9
1411812638.74703, 1411812636.00, 41.169245, -8.597403, 161.0, 0.072, 177.0400, 0.9, 1.3, 1.5
1411812639.72332, 1411812637.00, 41.169245, -8.597403, 161.1, 0.067, 178.5200, 0.9, 1.3, 1.5
1411812640.75198, 1411812638.00, 41.169245, -8.597403, 161.2, 0.082, 175.4400, 0.9, 1.3, 1.5
1411812641.60770, 1411812639.00, 41.169245, -8.597403, 161.3, 0.103, 179.0800, 0.9, 1.3, 1.5
1411812642.14253, 1411812639.00, 41.169245, -8.597403,, 0.103, 179.0800,,,
1411812643.68755, 1411812640.00, 41.169243, -8.597405, 161.6, 0.082, 179.9500, 0.9, 1.3, 1.5
1411812644.71638, 1411812642.00, 41.169243, -8.597405, 161.7, 0.087, 185.6200, 0.9, 1.3, 1.5
1411812645.70925, 1411812643.00, 41.169243, -8.597405, 161.9, 0.108, 189.9300, 0.9, 1.3, 1.5
1411812646.73395, 1411812644.00, 41.169243, -8.597407, 161.9, 0.087, 186.6300, 0.9, 1.3, 1.5
1411812648.10934, 1411812645.00, 41.169242, -8.597407, 162.0, 0.123, 184.1700, 0.9, 1.3, 1.5
1411812648.74277, 1411812646.00, 41.169242, -8.597407, 162.1, 0.072, 176.0800, 1.1, 1.5, 1.9
1411812649.73092, 1411812647.00, 41.169242, -8.597407, 162.1, 0.077, 181.0400, 1.1, 1.5, 1.9
1411812650.71044, 1411812648.00, 41.169242, -8.597407, 162.2, 0.093, 174.4000, 1.1, 1.5, 1.9
1411812651.71886, 1411812649.00, 41.169242, -8.597408, 162.2, 0.118, 191.0500, 1.1, 1.5, 1.9
1411812653.68099, 1411812650.00, 41.169243, -8.597407, 161.8, 0.082, 193.4100, 1.1, 1.5, 1.9
1411812654.71303, 1411812652.00, 41.169245, -8.597407, 161.6, 0.098, 199.2900, 1.1, 1.5, 1.9
1411812655.71727, 1411812653.00, 41.169247, -8.597407, 161.2, 0.051, 158.8100, 1.1, 1.5, 1.9
1411812656.72820, 1411812654.00, 41.169248, -8.597405, 160.9, 0.062, 136.0300, 1.1, 1.5, 1.9
1411812658.72955, 1411812656.00, 41.169250, -8.597403, 160.4, 0.046, 119.1500, 1.1, 1.5, 1.9
1411812659.72099, 1411812657.00, 41.169250, -8.597403, 160.1, 0.057, 139.2500, 1.1, 1.5, 1.9
1411812660.73645, 1411812658.00, 41.169252, -8.597402, 159.8, 0.051, 112.0400, 1.1, 1.5, 1.9
1411812661.72086, 1411812659.00, 41.169252, -8.597402, 159.6, 0.051, 102.6900, 1.6, 2.0, 2.5
1411812663.71139, 1411812660.00, 41.169253, -8.597400, 159.4, 0.067, 141.2200, 1.6, 2.0, 2.5
1411812664.76161, 1411812662.00, 41.169253, -8.597400, 159.4, 0.067, 155.3100, 1.6, 2.0, 2.5
1411812665.73364, 1411812663.00, 41.169253, -8.597400, 159.2, 0.046, 134.6000, 1.6, 2.0, 2.5
1411812666.70557, 1411812664.00, 41.169253, -8.597400, 159.0, 0.051, 136.1500, 1.6, 2.0, 2.5
1411812668.69402, 1411812665.00, 41.169255, -8.597398, 158.7, 0.077, 153.4500, 1.6, 2.0, 2.5
1411812669.72893, 1411812667.00, 41.169255, -8.597397, 158.4, 0.062, 143.9400, 1.1, 1.5, 1.9
1411812670.71732, 1411812668.00, 41.169255, -8.597397, 158.2, 0.062, 162.7300, 1.1, 1.5, 1.9
1411812671.61903, 1411812669.00, 41.169257, -8.597395, 157.8, 0.062, 112.4500, 1.1, 1.5, 1.9
1411812672.14949, 1411812669.00, 41.169257, -8.597395,, 0.062, 112.4500,,,
1411812673.71234, 1411812670.00, 41.169258, -8.597393, 157.1, 0.067, 97.4100, 0.9, 1.3, 1.6
1411812674.62869, 1411812672.00, 41.169258, -8.597393, 157.0, 0.057, 111.8700, 0.9, 1.3, 1.6
1411812675.15758, 1411812672.00, 41.169258, -8.597393,, 0.057, 111.8700,,,
1411812675.73761, 1411812673.00, 41.169258, -8.597393, 157.1, 0.041, 159.4200, 0.9, 1.3, 1.6
1411812676.80939, 1411812674.00, 41.169257, -8.597393, 157.2, 0.051, 171.5900, 0.9, 1.3, 1.6
1411812678.76745, 1411812676.00, 41.169257, -8.597395, 157.5, 0.031, 177.4700, 0.9, 1.3, 1.6
1411812679.78960, 1411812677.00, 41.169257, -8.597395, 157.6, 0.036, 152.9300, 0.9, 1.3, 1.6
1411812680.74904, 1411812678.00, 41.169257, -8.597395, 157.6, 0.046, 135.0700, 0.9, 1.3, 1.6
1411812681.78707, 1411812679.00, 41.169255, -8.597395, 157.8, 0.077, 144.7000, 0.9, 1.3, 1.6
1411812683.80957, 1411812681.00, 41.169252, -8.597397, 158.5, 0.077, 153.9800, 0.9, 1.3, 1.6
1411812684.79941, 1411812682.00, 41.169252, -8.597398, 158.9, 0.077, 152.4200, 0.9, 1.3, 1.6
