gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,long
1411812306.00,135.3,0.062,161.0500,1.1,1.5,1.8,-0.015625,0.017578,0.0039063,-0.56641,0.14063,9.9805,-6.25,-39.25,-48.375,-8.598423
1411812307.00,135.4,0.072,164.9800,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.54297,0.085938,10.0273,-6.5,-39.5,-48.5,-8.598423
1411812308.00,135.5,0.067,163.2700,1.1,1.5,1.8,-0.017578,0.019531,0.0019531,-0.54297,-0.16797,10.2344,-6.25,-39.625,-48.375,-8.598423
1411812309.00,135.7,0.072,163.6800,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.48828,-0.0039063,10.0977,-6.125,-39.75,-48.875,-8.598422
1411812311.00,135.8,0.082,174.8200,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.44531,0.0078125,10.0898,-5.75,-39.625,-49.125,-8.598422
1411812312.00,135.9,0.087,177.6200,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.41797,-0.011719,9.9297,-5.75,-39.5,-49.25,-8.598422
1411812313.00,136.0,0.093,178.5400,1.1,1.5,1.8,-0.015625,0.011719,0.0039063,-0.56641,0.011719,9.7266,-6.0,-39.75,-49.25,-8.598420
1411812314.00,136.1,0.072,174.4800,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.60156,0.0625,9.8984,-5.875,-39.625,-49.375,-8.598420
1411812315.00,136.1,0.057,172.8700,1.1,1.5,1.8,-0.015625,0.011719,0.0019531,-0.60938,0.16406,9.9141,-5.625,-39.5,-49.375,-8.598420
1411812316.00,136.1,0.067,164.7800,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.62891,-0.058594,10.125,-5.5,-39.375,-49.5,-8.598420
1411812317.00,136.2,0.067,170.9600,1.1,1.5,1.8,-0.019531,0.019531,0.0019531,-0.63672,-0.10938,10.2578,-5.375,-39.375,-49.75,-8.598418
1411812318.00,136.4,0.067,171.8900,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.64063,0.0625,10.043,-5.375,-39.25,-49.75,-8.598418
1411812319.00,136.5,0.062,172.1600,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.61328,0.046875,9.8516,-5.375,-39.5,-49.75,-8.598418
1411812321.00,136.7,0.072,173.8700,1.1,1.5,1.8,-0.015625,0.011719,0.0019531,-0.68359,0.03125,9.8242,-5.25,-39.75,-49.375,-8.598417
1411812322.00,136.9,0.072,172.5100,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.66797,-0.066406,9.8789,-5.375,-39.625,-49.25,-8.598415
1411812323.00,136.9,0.057,170.3000,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.66016,0.17969,9.9531,-5.375,-39.75,-49.375,-8.598415
1411812324.00,137.0,0.072,161.6600,1.1,1.5,1.8,-0.013672,0.011719,0.0019531,-0.57422,0.089844,10.0469,-5.125,-39.875,-49.5,-8.598415
1411812326.00,136.9,0.067,183.4200,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.63281,-0.11719,10.125,-5.375,-40.0,-49.375,-8.598413
1411812327.00,136.7,0.062,171.4900,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.56641,0.054688,10.1406,-5.625,-39.625,-49.25,-8.598413
1411812328.00,136.5,0.062,171.9900,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.46094,0.054688,10.1406,-5.625,-39.75,-49.125,-8.598413
1411812329.00,136.3,0.057,167.7800,1.1,1.5,1.8,-0.013672,0.013672,0.0019531,-0.53125,0.058594,9.9141,-5.75,-39.375,-49.125,-8.598413
1411812330.00,135.9,0.057,164.4700,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.55078,-0.046875,9.7422,-5.75,-39.125,-49.375,-8.598413
1411812332.00,135.7,0.057,189.8700,1.1,1.5,1.8,-0.019531,0.019531,0.0019531,-0.48828,-0.066406,9.8945,-5.75,-39.0,-49.375,-8.598413
1411812333.00,135.5,0.036,171.1000,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.5,0.23438,9.9805,-5.625,-38.75,-49.0,-8.598413
1411812334.00,135.3,0.031,165.1700,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.52344,-0.12891,10.1563,-5.875,-38.5,-48.75,-8.598413
1411812335.00,135.1,0.036,161.6600,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.64844,-0.015625,10.1992,-5.75,-38.125,-49.0,-8.598413
1411812337.00,135.1,0.062,185.5200,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.54688,0.011719,10.1094,-5.5,-38.25,-49.0,-8.598412
1411812338.00,135.2,0.072,176.9400,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.47266,0.0078125,10.0039,-5.625,-38.0,-49.0,-8.598412
1411812339.00,135.3,0.067,178.3100,1.1,1.5,1.8,-0.013672,0.013672,0.0039063,-0.55859,0.039063,9.8047,-5.5,-37.875,-48.875,-8.598412
1411812341.00,135.4,0.072,178.0600,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.58984,-0.027344,9.8242,-5.375,-38.0,-48.75,-8.598410
1411812342.00,135.5,0.067,175.6800,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.60156,0.13672,10.0039,-5.25,-38.125,-48.875,-8.598410
1411812343.00,135.6,0.067,181.8800,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.65625,0.12891,9.9688,-5.25,-38.375,-48.875,-8.598408
1411812344.00,135.7,0.077,184.7900,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.67188,-0.050781,10.2578,-5.125,-38.625,-48.875,-8.598408
1411812345.00,135.8,0.067,172.3000,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.63672,0.125,10.1875,-4.875,-39.0,-48.75,-8.598408
1411812346.00,136.0,0.072,170.3800,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.54688,0.011719,10.1133,-5.0,-39.125,-49.0,-8.598407
1411812347.00,136.1,0.077,181.1900,1.1,1.5,1.8,-0.015625,0.015625,0.0039063,-0.52344,0.042969,9.8984,-4.75,-39.375,-49.0,-8.598407
1411812348.00,136.2,0.077,178.4200,1.1,1.5,1.8,-0.017578,0.011719,0.0039063,-0.58203,-0.015625,9.7188,-5.0,-39.75,-49.25,-8.598407
1411812349.00,136.5,0.067,174.3200,1.1,1.5,1.8,-0.019531,0.019531,0.0019531,-0.55859,0.074219,9.8789,-5.125,-39.625,-49.375,-8.598405
1411812351.00,137.2,0.077,174.3100,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.52344,0.17578,9.9023,-5.25,-39.625,-49.5,-8.598403
1411812352.00,137.6,0.067,174.4200,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.57422,-0.10938,10.0859,-5.25,-39.625,-49.5,-8.598402
1411812353.00,138.0,0.072,174.9900,1.1,1.5,1.8,-0.015625,0.017578,0.0019531,-0.52344,-0.10938,10.1797,-5.25,-39.5,-49.625,-8.598400
1411812354.00,138.4,0.072,174.3500,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.4375,0.089844,10.043,-5.375,-39.375,-49.5,-8.598398
1411812355.00,139.2,0.067,170.3800,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.40625,-0.039063,10.043,-5.125,-39.25,-49.375,-8.598398
1411812357.00,139.4,0.077,174.5000,1.1,1.5,1.8,-0.013672,0.013672,0.0039063,-0.46484,0.027344,9.7773,-5.125,-39.25,-49.5,-8.598397
1411812358.00,139.6,0.067,176.0000,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.54688,-0.09375,9.9375,-5.0,-39.25,-49.375,-8.598395
1411812359.00,139.8,0.077,178.4300,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.55469,0.10156,9.9688,-5.125,-39.375,-49.375,-8.598395
1411812361.00,139.9,0.067,176.5300,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.58594,0.10156,10.082,-5.0,-39.375,-49.5,-8.598393
1411812362.00,140.0,0.072,188.8600,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.62891,-0.17969,10.2227,-5.0,-39.25,-49.375,-8.598393
1411812363.00,140.0,0.072,188.6300,1.1,1.5,1.8,-0.013672,0.015625,0.0019531,-0.59766,0.042969,10.1055,-5.25,-39.25,-49.5,-8.598393
1411812364.00,140.0,0.072,192.1800,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.51953,0.046875,10.082,-5.375,-39.25,-49.5,-8.598393
1411812366.00,140.1,0.062,176.2400,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.5625,-0.0039063,9.957,-5.5,-39.25,-49.375,-8.598393
1411812367.00,140.1,0.067,179.3900,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.64453,0.0,9.8477,-5.5,-39.125,-49.25,-8.598393
1411812368.00,140.2,0.067,176.0300,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.67188,0.011719,9.8984,-5.5,-39.125,-49.25,-8.598393
1411812369.00,140.2,0.067,169.9000,1.2,2.1,2.4,-0.015625,0.013672,0.0019531,-0.6875,0.21875,10.0508,-5.5,-39.0,-49.375,-8.598392
1411812371.00,140.2,0.077,177.8900,1.2,2.1,2.4,-0.019531,0.015625,0.0039063,-0.64453,-0.078125,10.1484,-5.5,-39.0,-49.125,-8.598392
1411812372.00,140.2,0.072,178.7800,1.2,2.1,2.4,-0.017578,0.015625,0.0019531,-0.57422,-0.089844,10.2188,-5.625,-38.875,-49.0,-8.598392
1411812373.00,140.2,0.082,183.5300,1.2,2.1,2.4,-0.017578,0.013672,0.0039063,-0.50781,0.046875,10.0938,-5.625,-39.0,-48.875,-8.598392
1411812374.00,140.2,0.072,182.5700,1.2,2.1,2.4,-0.021484,0.019531,0.0039063,-0.48438,-0.0039063,10.0625,-5.625,-39.0,-49.0,-8.598392
1411812376.00,140.2,0.062,165.8300,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.60547,0.011719,9.7266,-5.75,-38.875,-49.0,-8.598392
1411812377.00,140.3,0.077,180.1200,1.1,1.5,1.8,-0.021484,0.019531,0.0039063,-0.48047,-0.027344,9.7852,-5.75,-38.875,-49.0,-8.598392
1411812378.00,140.4,0.072,168.8700,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.51953,0.097656,9.8867,-5.75,-38.75,-49.0,-8.598390
1411812379.00,140.5,0.067,164.7200,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.55859,0.039063,10.0781,-5.75,-38.75,-48.875,-8.598390
1411812381.00,140.5,0.077,178.0900,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.54688,-0.19141,10.2578,-5.75,-38.75,-48.875,-8.598388
1411812382.00,140.3,0.067,178.7200,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.50781,-0.0039063,10.0586,-5.625,-38.75,-49.0,-8.598388
1411812383.00,140.1,0.067,185.4600,1.1,1.5,1.8,-0.019531,0.0097656,0.0039063,-0.49219,0.039063,10.0234,-5.5,-38.625,-49.125,-8.598390
1411812384.00,139.9,0.067,178.3600,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.47656,-0.011719,9.918,-5.625,-38.5,-49.0,-8.598390
1411812385.00,139.6,0.062,179.0400,1.2,2.1,2.4,-0.013672,0.0078125,0.0039063,-0.62891,-0.027344,9.7539,-5.75,-38.625,-48.875,-8.598390
1411812387.00,139.4,0.062,175.1800,1.2,2.1,2.4,-0.019531,0.013672,0.0019531,-0.58594,0.015625,9.8828,-5.625,-38.625,-48.75,-8.598390
1411812388.00,139.2,0.072,181.6300,1.2,2.1,2.4,-0.013672,0.0078125,0.0019531,-0.65234,0.15625,9.9141,-5.75,-38.625,-48.875,-8.598390
1411812389.00,139.1,0.067,179.5200,1.2,2.1,2.4,-0.017578,0.011719,0.0039063,-0.58594,-0.10547,10.0313,-5.875,-38.75,-48.875,-8.598390
1411812391.00,138.9,0.046,185.9800,1.1,1.5,1.8,-0.013672,0.011719,0.0019531,-0.67969,-0.11719,10.1992,-5.75,-38.75,-49.0,-8.598390
1411812392.00,138.9,0.046,174.1100,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.62891,0.050781,10.0508,-5.75,-38.875,-49.125,-8.598390
1411812393.00,138.9,0.046,180.1900,1.1,1.5,1.8,-0.017578,0.0097656,0.0019531,-0.53125,0.0039063,9.9961,-5.75,-38.875,-49.25,-8.598390
1411812394.00,138.8,0.041,171.8100,1.1,1.5,1.8,-0.011719,0.0058594,0.0039063,-0.59766,0.019531,9.8203,-5.375,-39.125,-49.375,-8.598390
1411812396.00,138.6,0.067,176.3400,1.1,1.5,1.8,-0.017578,0.0097656,0.0019531,-0.55859,-0.035156,9.8203,-5.5,-39.375,-49.875,-8.598392
1411812397.00,138.5,0.067,183.7900,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.58594,0.16406,10.0039,-5.5,-39.375,-50.125,-8.598392
1411812398.00,138.4,0.067,175.5000,1.1,1.5,1.8,-0.015625,0.011719,0.0019531,-0.58594,0.10156,10.0625,-5.375,-39.5,-50.25,-8.598392
1411812399.00,138.3,0.062,176.4600,1.1,1.5,1.8,-0.017578,0.019531,0.0019531,-0.59375,-0.10156,10.1602,-5.25,-39.5,-50.25,-8.598392
1411812401.00,138.1,0.067,180.8500,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.55078,0.066406,10.1445,-5.5,-39.625,-50.25,-8.598392
1411812402.00,138.0,0.062,177.4100,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.4375,-0.035156,10.1445,-5.625,-39.75,-50.25,-8.598392
1411812403.00,138.0,0.087,177.2900,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.48047,0.0,9.9258,-5.5,-39.5,-50.125,-8.598392
1411812404.00,137.9,0.087,179.6600,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.50391,0.0,9.6875,-5.5,-39.5,-49.875,-8.598392
1411812405.00,137.8,0.087,178.2400,1.1,1.5,1.8,-0.023438,0.023438,0.0019531,-0.57031,-0.015625,9.9141,-5.25,-39.25,-49.75,-8.598393
1411812407.00,137.7,0.067,183.5500,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.58594,0.18359,9.9883,-5.25,-39.375,-49.625,-8.598393
1411812408.00,137.7,0.067,176.2500,1.1,1.5,1.8,-0.019531,0.023438,0.0019531,-0.61328,-0.0625,10.0977,-5.375,-39.625,-49.625,-8.598393
1411812409.00,137.6,0.062,174.6600,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.66016,-0.097656,10.1719,-5.5,-39.5,-49.625,-8.598393
1411812411.00,137.5,0.062,167.6500,1.1,1.5,1.8,-0.021484,0.017578,0.0019531,-0.57813,0.050781,10.0313,-5.375,-39.625,-49.75,-8.598393
1411812412.00,137.4,0.067,171.0700,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.52734,0.035156,10.0781,-5.25,-39.625,-49.5,-8.598393
1411812413.00,137.3,0.057,168.8000,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.62109,0.042969,9.832,-5.25,-39.75,-49.5,-8.598393
1411812414.00,137.2,0.046,160.8800,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.64844,-0.011719,9.8164,-5.375,-39.625,-49.625,-8.598393
1411812416.00,137.1,0.041,164.2700,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.69531,0.13672,9.9727,-5.375,-39.375,-49.375,-8.598393
1411812417.00,137.0,0.051,149.4500,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.62891,0.20313,10.0742,-5.375,-39.375,-49.25,-8.598393
1411812418.00,137.1,0.113,186.5800,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.68359,-0.10156,10.2305,-5.25,-39.125,-49.125,-8.598393
1411812419.00,137.2,0.139,188.4800,1.1,1.5,1.8,-0.019531,0.011719,0.0019531,-0.63281,0.054688,10.0586,-5.375,-39.0,-49.0,-8.598395
1411812421.00,137.6,0.257,191.8700,1.1,1.5,1.8,-0.013672,0.011719,0.0019531,-0.50391,0.050781,10.0859,-5.375,-38.75,-48.75,-8.598398
1411812422.00,137.6,0.319,193.7300,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.46094,0.019531,9.9492,-5.25,-38.625,-48.875,-8.598398
1411812423.00,137.5,0.468,197.4000,1.1,1.5,1.8,-0.017578,0.013672,0.0019531,-0.55469,-0.015625,9.8086,-5.375,-38.375,-48.875,-8.598400
1411812424.00,137.6,0.633,198.7600,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.57422,0.046875,9.8594,-5.5,-38.5,-48.75,-8.598402
1411812426.00,137.5,0.900,197.2600,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.60938,0.15625,9.9805,-5.75,-38.75,-48.5,-8.598408
1411812427.00,137.3,1.080,196.9400,1.1,1.5,1.8,-0.017578,0.013672,0.0039063,-0.51953,-0.074219,9.9883,-5.75,-38.75,-48.5,-8.598412
1411812428.00,137.1,1.209,197.5800,1.1,1.5,1.8,-0.017578,0.015625,0.0039063,-0.45313,-0.078125,10.1094,-5.625,-38.5,-48.375,-8.598417
1411812429.00,136.9,1.121,196.7200,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.44141,-0.039063,10.0195,-5.5,-38.625,-48.375,-8.598420
1411812431.00,136.4,0.658,196.4700,1.1,1.5,1.8,-0.015625,0.013672,0.0039063,-0.44922,-0.0078125,9.9492,-5.625,-38.625,-48.375,-8.598425
1411812432.00,136.0,0.602,194.6000,1.1,1.5,1.8,-0.019531,0.015625,0.0039063,-0.54297,-0.019531,9.8047,-5.875,-38.75,-48.375,-8.598427
1411812433.00,135.6,0.638,196.1000,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.52344,-0.027344,9.7578,-5.5,-38.625,-48.5,-8.598428
1411812434.00,135.2,0.710,196.2500,1.1,1.5,1.8,-0.017578,0.015625,0.0019531,-0.57422,0.10938,9.9922,-5.25,-38.75,-48.625,-8.598430
1411812435.00,134.9,0.756,197.4500,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.65234,-0.14844,10.1992,-5.125,-38.75,-49.0,-8.598432
1411812436.00,134.5,1.013,197.7900,1.1,1.5,1.8,-0.017578,0.017578,0.0039063,-0.67188,0.0078125,10.1016,-5.25,-38.875,-49.125,-8.598435
1411812437.00,134.2,1.754,199.9800,1.1,1.5,1.8,-0.021484,0.017578,0.0039063,-0.58203,0.0,10.1406,-5.25,-38.875,-49.25,-8.598440
1411812438.00,133.8,2.284,200.0900,1.1,1.5,1.8,-0.019531,0.017578,0.0039063,-0.625,0.0,9.9609,-5.375,-39.125,-49.375,-8.598448
1411812439.00,133.5,2.629,200.6700,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.625,0.027344,9.7344,-5.375,-39.25,-49.5,-8.598458
1411812441.00,132.9,2.953,198.2700,1.1,1.5,1.8,-0.025391,0.027344,0.0019531,-0.625,0.03125,9.9102,-5.25,-39.5,-49.375,-8.598480
1411812442.00,132.5,2.865,193.5400,1.1,1.5,1.8,-0.019531,0.021484,0.0039063,-0.58594,0.25,9.9727,-5.5,-39.5,-49.375,-8.598490
1411812443.00,132.3,2.140,197.9000,1.1,1.5,1.8,-0.019531,0.019531,0.0039063,-0.60156,-0.089844,10.0938,-5.5,-39.5,-49.125,-8.598498
1411812444.00,132.1,1.466,223.4000,1.1,1.5,1.8,-0.019531,0.025391,0.0058594,-0.57422,-0.0625,10.1836,-5.625,-39.5,-49.25,-8.598508
1411812446.00,131.6,2.351,267.0700,1.1,1.5,1.8,-0.021484,0.025391,0.0019531,-0.51563,0.011719,10.2227,-5.375,-39.5,-49.375,-8.598545
1411812447.00,131.4,3.292,278.2900,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.45313,-0.0039063,9.9141,-5.5,-39.625,-49.125,-8.598580
1411812448.00,131.2,3.781,283.1200,1.1,1.5,1.8,-0.015625,0.019531,0.0039063,-0.49219,-0.011719,9.8086,-5.375,-39.5,-48.875,-8.598622
1411812449.00,131.0,3.653,286.9100,1.1,1.5,1.8,-0.017578,0.021484,0.0019531,-0.47656,-0.046875,9.8242,-5.375,-39.375,-49.0,-8.598665
1411812451.00,130.7,4.013,291.8100,1.1,1.5,1.8,-0.017578,0.017578,0.0019531,-0.46875,0.089844,9.9922,-5.375,-39.5,-48.875,-8.598747
1411812452.00,130.6,4.687,291.6100,1.1,1.5,1.8,-0.019531,0.015625,0.0019531,-0.53906,0.097656,10.0156,-5.375,-39.625,-48.875,-8.598797
1411812453.00,130.5,5.474,290.8500,1.1,1.5,1.8,-0.017578,0.019531,0.0019531,-0.60156,-0.12109,10.2383,-5.25,-39.75,-49.25,-8.598853
1411812454.00,130.5,6.544,291.2500,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.53125,0.074219,10.082,-5.375,-39.75,-49.125,-8.598920
1411812456.00,130.4,5.901,292.9000,1.1,1.5,1.8,-0.017578,0.0078125,0.0019531,-0.48438,0.11719,9.9883,-5.25,-39.625,-49.0,-8.599062
1411812457.00,130.5,5.144,289.8200,1.1,1.5,1.8,-0.013672,0.0097656,0.0019531,-0.54297,0.0,9.9805,-5.0,-39.5,-49.125,-8.599123
1411812458.00,130.7,4.645,273.2800,1.1,1.5,1.8,-0.011719,0.0078125,0.0019531,-0.5625,-0.03125,9.7695,-5.0,-39.375,-49.25,-8.599180
1411812459.00,130.7,5.108,246.9400,1.1,1.5,1.8,-0.019531,0.013672,0.0019531,-0.59375,0.042969,9.7734,-4.875,-39.25,-49.375,-8.599235
1411812461.00,130.5,6.955,208.7300,1.1,1.5,1.8,-0.015625,0.013672,0.0019531,-0.64063,0.17969,10.0352,-4.875,-39.0,-49.375,-8.599333
1411812462.00,130.3,7.382,201.3200,1.1,1.5,1.8,-0.017578,0.011719,0.0019531,-0.64844,-0.03125,10.1016,-5.0,-38.875,-49.375,-8.599368
1411812463.00,130.2,7.881,199.0700,0.9,1.3,1.5,-0.015625,0.015625,0.0019531,-0.67188,-0.074219,10.0898,-5.0,-38.875,-49.25,-8.599400
1411812464.00,130.0,8.833,199.6400,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.60547,0.042969,10.0859,-5.0,-38.75,-49.0,-8.599433
1411812465.00,129.7,9.543,200.8300,0.9,1.3,1.5,-0.017578,0.015625,0.0039063,-0.55859,0.011719,10.0,-5.125,-38.75,-49.0,-8.599472
1411812466.00,129.6,10.165,201.3500,0.9,1.3,1.5,-0.017578,0.013672,0.0039063,-0.59766,-0.035156,9.707,-5.5,-38.875,-48.75,-8.599515
1411812467.00,129.4,10.639,200.9700,0.9,1.3,1.5,-0.023438,0.021484,0.0039063,-0.54297,-0.058594,9.9219,-5.5,-38.875,-48.875,-8.599560
1411812468.00,129.3,10.983,200.3000,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.55469,0.125,9.8906,-5.5,-38.875,-48.875,-8.599605
1411812469.00,129.2,11.390,200.3600,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.54297,-0.027344,10.0781,-5.5,-38.625,-48.625,-8.599652
1411812471.00,129.1,11.215,200.7400,0.9,1.3,1.5,-0.019531,0.019531,0.0019531,-0.60547,-0.11328,10.0859,-5.5,-38.5,-48.5,-8.599747
1411812472.00,129.0,10.906,200.7200,0.9,1.3,1.5,-0.015625,0.017578,0.0019531,-0.48828,-0.0078125,10.1484,-5.625,-38.5,-48.75,-8.599795
1411812473.00,128.7,10.484,200.6800,0.9,1.3,1.5,-0.019531,0.017578,0.0039063,-0.39844,-0.042969,10.1133,-5.375,-38.625,-48.5,-8.599840
1411812474.00,128.7,10.438,201.4800,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.48047,0.042969,9.9023,-5.375,-38.625,-48.625,-8.599885
1411812476.00,128.5,10.165,200.6200,0.9,1.3,1.5,-0.015625,0.013672,0.0039063,-0.57813,-0.11328,9.8086,-5.375,-38.75,-49.0,-8.599973
1411812477.00,128.4,10.073,200.6600,0.9,1.3,1.5,-0.019531,0.019531,0.0039063,-0.57031,0.066406,9.9531,-5.375,-38.75,-49.125,-8.600017
1411812478.00,128.4,10.052,201.3100,0.9,1.3,1.5,-0.017578,0.019531,0.0039063,-0.53906,0.20313,10.0234,-5.375,-38.875,-49.25,-8.600060
1411812479.00,128.4,9.944,198.9500,0.9,1.3,1.5,-0.023438,0.023438,0.0019531,-0.57813,-0.13281,10.1719,-5.375,-38.875,-49.375,-8.600100
1411812480.00,128.3,9.888,196.2900,0.9,1.3,1.5,-0.019531,0.025391,0.0019531,-0.66797,-0.03125,10.1641,-5.25,-39.0,-49.75,-8.600137
1411812482.00,128.3,9.785,191.3200,0.9,1.3,1.5,-0.019531,0.017578,0.0019531,-0.57422,0.046875,10.0859,-5.25,-39.25,-49.625,-8.600193
1411812483.00,128.3,9.733,186.3400,0.9,1.3,1.5,-0.019531,0.015625,0.0019531,-0.48047,-0.0078125,9.9414,-5.375,-39.25,-50.0,-8.600210
1411812484.00,128.2,9.800,182.9700,0.9,1.3,1.5,-0.015625,0.011719,0.0039063,-0.67188,0.0039063,9.7852,-5.25,-39.125,-49.875,-8.600220
1411812486.00,128.2,10.011,178.6300,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.68359,0.019531,9.8555,-5.375,-39.0,-49.875,-8.600223
1411812487.00,128.2,9.965,175.1200,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.66797,0.19922,10.0039,-5.5,-39.0,-49.75,-8.600217
1411812488.00,128.2,9.846,172.7000,0.9,1.3,1.5,-0.013672,0.011719,0.0019531,-0.64453,0.015625,10.0195,-5.5,-39.0,-49.5,-8.600205
1411812489.00,128.4,9.780,168.5500,0.9,1.3,1.5,-0.017578,0.015625,0.0019531,-0.60156,-0.10938,10.2539,-5.75,-39.25,-49.5,-8.600185
1411812491.00,128.5,9.764,161.5300,0.9,1.3,1.5,-0.013672,0.011719,0.0019531,-0.57031,-0.027344,10.1055,-5.875,-39.375,-49.375,-8.600125
1411812492.00,128.8,9.738,157.9700,0.9,1.3,1.5,-0.017578,0.0078125,0.0019531,-0.46094,0.035156,10.125,-5.875,-39.125,-49.5,-8.600083
1411812493.00,128.8,9.059,157.4200,0.9,1.3,1.5,-0.013672,0.0078125,0.0019531,-0.50391,0.027344,9.8828,-5.75,-39.25,-49.5,-8.600042
1411812494.00,128.9,8.072,156.4500,0.9,1.3,1.5,-0.015625,0.0097656,0.0019531,-0.54688,-0.058594,9.7227,-5.875,-39.25,-49.375,-8.600000
1411812496.00,128.9,5.011,156.0600,0.9,1.3,1.5,-0.017578,0.011719,0.0019531,-0.51563,0.074219,9.8555,-5.875,-39.375,-49.375,-8.599937
1411812497.00,128.8,3.220,155.6200,0.9,1.3,1.5,-0.013672,0.0078125,0.0039063,-0.52734,0.10938,9.9922,-5.625,-39.375,-49.375,-8.599917
1411812498.00,128.9,1.991,155.9200,0.9,1.3,1.5,-0.015625,0.013672,0.0019531,-0.44922,-0.21094,10.1992,-5.625,-39.25,-49.5,-8.599903
1411812499.00,129.0,1.085,158.4300,1.1,1.5,1.8,-0.015625,0.015625,0.0019531,-0.54688,-0.078125,10.1992,-5.375,-39.25,-49.75,-8.599897
1411812500.00,129.3,0.448,158.5300,1.1,1.5,1.8,-0.019531,0.017578,0.0019531,-0.47266,-0.0039063,10.043,-5.25,-39.0,-49.5,-8.599893
